,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
31465,10,4,365,9,4,4,7,1,1,1,0,0,34,0,0
31466,10,4,493,9,4,0,10,3,4,0,0,0,45,39,0
31467,48,2,12363,11,15,2,3,0,4,1,0,0,34,39,0
31468,33,4,5272,9,4,2,4,0,4,1,0,0,34,39,1
31469,15,4,11351,11,15,2,7,0,4,1,0,0,34,39,1
31470,32,5,21259,10,7,2,10,0,2,1,0,0,56,39,1
31471,18,4,7369,6,11,2,6,0,4,1,0,0,40,39,0
31472,3,4,18308,15,1,4,1,1,2,0,0,0,5,39,0
31473,5,6,16850,11,15,2,3,0,4,1,0,0,56,39,0
31474,25,6,12375,11,15,2,14,0,4,1,0,0,34,39,0
31475,24,4,1020,11,15,2,3,0,4,1,0,0,56,39,1
31476,7,4,10186,15,1,2,6,0,4,1,0,0,34,39,0
31477,17,4,21443,15,1,0,12,1,4,0,0,0,56,39,0
31478,16,4,8690,11,15,2,4,0,4,1,0,0,34,39,0
31479,18,4,9346,7,3,0,8,3,4,0,0,0,34,39,0
31480,34,4,3054,11,15,2,3,0,4,1,0,0,34,39,0
31481,31,4,16631,8,2,3,10,1,4,1,0,0,34,39,0
31482,9,4,20134,9,4,4,10,1,1,0,0,0,34,30,0
31483,6,4,5377,0,12,2,7,3,1,0,0,0,34,40,0
31484,50,4,6046,15,1,6,12,1,4,0,0,0,17,27,0
31485,48,0,3413,11,15,6,0,1,2,0,0,0,34,39,0
31486,31,4,3868,11,15,2,14,0,4,1,0,0,34,39,0
31487,21,0,336,15,1,2,0,0,4,1,0,0,6,39,0
31488,0,4,20224,6,11,4,3,3,4,0,0,0,7,39,0
31489,2,0,8096,15,1,4,0,3,4,0,0,0,28,39,0
31490,0,0,14894,1,13,4,0,3,4,1,0,0,34,39,0
31491,28,4,8783,12,5,2,4,0,4,1,107,0,45,39,1
31492,22,4,9621,11,15,2,6,0,4,1,0,0,42,39,1
31493,19,4,9390,11,15,2,3,0,4,1,110,0,45,39,1
31494,18,4,13218,9,4,4,6,1,2,1,0,0,34,39,0
31495,27,4,155,15,1,0,1,2,4,0,0,0,34,39,0
31496,10,4,5212,11,15,4,12,1,4,1,0,0,45,39,0
31497,11,6,7882,11,15,2,12,0,4,1,0,0,45,39,1
31498,20,7,16773,7,3,0,11,1,2,1,0,0,31,39,0
31499,55,0,720,14,6,2,0,0,4,1,0,0,34,39,1
31500,10,4,15709,15,1,2,12,0,1,1,0,0,50,35,0
31501,8,5,18562,15,1,4,12,3,4,0,0,0,28,39,0
31502,16,4,8401,11,15,2,4,0,4,1,83,0,56,39,0
31503,31,2,15823,14,6,2,10,0,4,1,0,0,39,39,1
31504,19,4,19563,0,12,4,12,4,4,0,0,0,28,0,0
31505,11,4,13035,3,8,4,7,1,4,0,0,0,34,26,0
31506,35,4,4303,4,9,4,7,1,4,0,0,0,34,0,0
31507,27,4,36,11,15,2,7,0,0,1,0,0,34,39,0
31508,6,4,6347,1,13,4,1,4,2,1,0,0,28,39,0
31509,19,5,588,15,1,0,12,4,1,1,0,0,50,39,0
31510,29,6,18593,11,15,2,10,0,4,1,0,0,56,39,0
31511,20,4,9008,11,15,4,1,3,4,0,0,0,30,39,0
31512,13,4,20873,9,4,4,10,2,4,0,0,0,34,39,0
31513,24,2,2767,8,2,0,3,4,4,0,0,0,39,39,0
31514,14,4,17471,15,1,4,1,1,4,1,0,0,34,11,0
31515,18,1,9440,4,9,4,3,1,4,1,0,0,34,26,0
31516,8,4,18712,9,4,4,10,1,4,0,0,0,23,39,0
31517,9,4,12942,15,1,4,8,3,4,1,0,0,34,39,0
31518,35,2,8889,12,5,2,4,0,4,1,107,0,56,39,1
31519,27,4,4942,2,14,0,7,4,4,0,0,0,34,39,0
31520,10,2,14429,9,4,4,10,4,4,0,0,0,34,39,0
31521,17,4,9237,15,1,0,12,1,4,0,0,0,34,39,0
31522,16,4,19636,15,1,0,1,4,2,0,0,0,34,39,0
31523,10,4,10543,11,15,3,1,4,4,0,0,0,34,23,0
31524,38,4,9653,4,9,2,7,0,4,1,0,0,34,26,0
31525,7,4,9646,11,15,2,8,5,4,0,0,0,23,39,0
31526,18,4,17482,11,15,2,3,0,4,1,0,0,34,39,0
31527,13,4,1003,11,15,2,7,0,4,1,0,0,56,21,1
31528,18,6,15175,15,1,5,5,1,4,1,81,0,56,39,0
31529,22,1,12136,7,3,4,10,1,4,1,0,0,34,39,1
31530,12,0,18969,8,2,4,0,4,4,0,0,0,34,39,0
31531,17,4,12209,11,15,6,1,4,4,1,0,0,6,39,0
31532,2,6,16926,11,15,4,3,3,4,1,0,0,34,39,0
31533,15,4,4514,9,4,4,10,1,4,0,0,0,34,39,0
31534,25,4,8069,14,6,0,10,1,4,0,0,0,32,39,1
31535,23,4,17977,3,8,4,8,1,4,1,0,0,39,8,0
31536,32,6,8024,6,11,2,3,0,4,1,0,0,34,2,0
31537,72,4,20899,14,6,2,10,0,4,1,27,0,67,39,1
31538,9,4,9425,15,1,2,12,0,4,1,0,0,39,39,0
31539,8,4,1806,7,3,4,13,1,4,0,0,44,23,39,0
31540,2,0,10512,15,1,4,0,3,4,1,0,0,16,2,0
31541,17,4,6389,15,1,2,3,0,4,1,19,0,39,39,1
31542,4,4,8161,11,15,4,1,3,2,0,0,0,28,23,0
31543,11,4,4871,5,10,2,7,2,1,0,0,0,42,3,0
31544,45,4,8608,11,15,2,12,5,4,0,0,0,7,39,0
31545,19,4,6078,9,4,0,13,4,4,1,0,0,12,39,0
31546,38,2,601,12,5,2,10,0,4,1,0,0,34,39,1
31547,15,4,9418,11,15,2,12,0,4,1,0,0,43,39,0
31548,22,4,15716,15,1,4,1,1,4,1,0,0,34,39,0
31549,12,6,7178,11,15,2,3,0,4,1,0,0,34,39,0
31550,15,6,16006,15,1,2,3,0,4,1,0,0,45,39,0
31551,24,4,19509,9,4,2,12,0,4,1,0,0,66,39,0
31552,9,4,14011,8,2,2,4,5,4,0,0,0,34,39,0
31553,6,4,17454,1,13,4,8,2,4,1,0,0,34,30,0
31554,25,6,10420,11,15,0,12,3,4,1,0,0,45,0,0
31555,44,0,8741,7,3,2,0,0,4,1,0,0,11,39,1
31556,3,4,1051,15,1,4,8,3,4,0,0,0,12,39,0
31557,20,4,20841,9,4,2,8,5,1,0,0,0,23,39,1
31558,6,4,3055,11,15,4,7,3,2,1,0,0,34,39,0
31559,9,0,2691,9,4,4,0,3,4,1,0,0,38,39,0
31560,35,4,13255,15,1,2,10,0,4,1,0,0,39,39,1
31561,43,6,13857,15,1,2,4,0,4,1,0,0,34,39,1
31562,24,4,18226,15,1,2,3,0,2,1,0,0,39,39,1
31563,2,4,3048,11,15,4,7,3,4,1,0,0,34,39,0
31564,40,0,16025,0,12,2,0,5,4,0,0,0,34,39,0
31565,20,2,20567,9,4,0,10,4,4,0,8,0,28,39,0
31566,19,4,14266,11,15,4,1,3,2,1,0,0,34,39,0
31567,24,4,14644,8,2,4,3,1,4,1,0,0,23,39,0
31568,14,4,2970,15,1,2,8,0,4,1,0,0,34,39,0
31569,6,4,7141,0,12,4,14,3,1,1,0,0,23,0,0
31570,4,4,12615,11,15,4,8,3,4,1,0,0,34,39,0
31571,45,4,18113,1,13,5,8,1,2,0,0,0,13,39,0
31572,10,4,13895,4,9,2,5,0,4,1,0,0,34,26,0
31573,20,6,3383,10,7,2,10,0,4,1,0,0,56,39,0
31574,12,6,3308,11,15,2,7,0,4,1,0,0,34,39,0
31575,2,4,20163,11,15,4,5,3,4,1,0,0,34,39,0
31576,4,4,19089,11,15,4,11,3,2,1,0,0,34,39,0
31577,20,6,16591,7,3,2,14,0,4,1,0,0,45,39,1
31578,28,4,6891,9,4,2,4,0,4,1,110,0,45,39,1
31579,16,4,19335,9,4,2,1,0,4,1,0,14,36,39,0
31580,52,4,19292,15,1,6,1,1,4,0,30,0,16,39,0
31581,50,7,4675,15,1,2,5,0,4,1,0,0,74,39,0
31582,34,4,19845,11,15,4,5,1,4,1,0,0,56,0,0
31583,20,6,8761,1,13,2,14,0,4,1,0,0,34,39,0
31584,22,4,17413,0,12,2,3,0,4,1,0,0,34,39,0
31585,37,4,12853,5,10,0,7,1,4,1,0,0,34,13,0
31586,5,4,4886,11,15,4,6,3,4,1,0,0,45,32,0
31587,9,4,1748,11,15,2,8,0,4,1,0,0,45,39,0
31588,5,0,10411,15,1,4,0,3,4,0,0,0,23,39,0
31589,34,4,3547,15,1,2,3,0,4,1,62,0,42,39,1
31590,15,1,12432,11,15,4,8,3,2,1,0,0,34,39,0
31591,23,4,10899,15,1,2,12,2,4,1,0,0,34,39,0
31592,13,7,11559,11,15,2,8,5,4,0,0,0,67,39,0
31593,5,2,13622,11,15,4,5,3,4,1,0,0,12,39,0
31594,12,4,15114,11,15,3,3,1,4,1,0,0,34,39,0
31595,21,4,20622,8,2,4,13,1,4,0,0,0,34,39,0
31596,46,4,788,15,1,6,1,4,4,0,0,0,37,39,0
31597,46,4,6738,1,13,2,11,0,4,1,83,0,30,39,1
31598,12,4,19354,15,1,0,3,4,4,1,0,0,28,39,1
31599,51,4,9291,15,1,6,4,1,4,0,0,0,39,39,0
31600,12,4,20581,15,1,4,1,3,4,0,0,0,34,39,0
31601,22,4,7532,15,1,4,3,1,4,1,0,0,34,39,0
31602,52,6,17365,8,2,2,12,0,4,1,0,0,74,39,0
31603,8,4,12951,1,13,2,3,0,4,1,0,0,45,39,0
31604,7,4,12455,11,15,2,6,0,4,1,0,0,45,39,0
31605,21,4,16166,9,4,2,10,0,4,1,0,0,34,2,0
31606,21,7,15489,9,4,2,11,0,2,1,0,0,47,39,0
31607,2,4,16187,15,1,4,4,3,4,1,0,0,34,39,0
31608,4,4,10897,15,1,4,12,3,4,0,0,0,34,39,0
31609,22,4,20188,12,5,2,10,0,1,1,0,0,34,30,1
31610,20,4,10247,9,4,0,10,1,4,0,0,0,34,39,0
31611,45,6,211,15,1,6,5,4,4,0,0,0,45,39,0
31612,13,2,1592,9,4,4,10,1,4,0,0,0,34,39,0
31613,7,4,4796,11,15,2,7,1,4,0,0,0,34,7,0
31614,5,4,12620,9,4,4,4,3,4,0,0,0,65,39,0
31615,3,0,14690,15,1,4,0,3,2,0,0,0,34,39,0
31616,29,2,3479,9,4,4,10,1,4,0,0,0,34,39,1
31617,25,4,8949,15,1,2,12,0,4,1,0,0,34,39,0
31618,18,7,9912,15,1,4,11,1,2,1,0,0,34,39,0
31619,25,4,5778,15,1,2,1,0,2,1,0,0,34,39,0
31620,6,4,14440,11,15,4,4,1,4,1,0,0,39,39,0
31621,15,2,20896,11,15,2,8,0,4,1,0,0,35,39,0
31622,10,4,17537,15,1,4,14,1,4,1,0,0,42,39,0
31623,25,4,3041,11,15,2,12,0,4,1,0,0,34,39,0
31624,33,4,7,9,4,0,4,4,4,1,0,0,39,39,1
31625,16,7,2961,12,5,4,10,1,2,0,0,0,28,39,0
31626,18,4,10327,15,1,2,1,0,4,1,0,0,45,39,1
31627,29,4,15808,9,4,2,4,0,4,1,19,0,34,39,1
31628,4,4,19194,11,15,4,3,1,4,1,0,9,34,39,0
31629,40,4,7077,15,1,2,10,0,4,1,0,0,34,39,1
31630,38,2,10831,15,1,0,4,1,0,0,0,0,34,39,0
31631,38,4,10145,1,13,5,1,4,2,0,0,0,34,39,0
31632,2,4,6471,15,1,4,6,3,4,1,0,0,1,39,0
31633,33,4,7757,9,4,2,4,0,4,1,0,0,34,39,1
31634,41,4,16628,11,15,2,4,0,4,1,110,0,34,39,1
31635,3,4,11535,15,1,4,12,3,2,0,0,0,12,39,0
31636,2,4,14756,11,15,4,6,3,4,1,0,0,7,39,0
31637,25,4,1114,11,15,6,12,4,4,1,0,0,34,39,0
31638,19,4,18077,15,1,0,1,4,4,0,0,0,34,39,0
31639,19,4,6590,11,15,0,3,1,4,1,0,0,34,39,0
31640,3,4,1068,11,15,4,5,3,1,1,0,0,34,39,0
31641,0,4,7924,1,13,4,8,3,4,1,98,0,1,39,0
31642,40,4,18791,11,15,2,14,0,4,1,0,0,34,39,1
31643,0,4,13353,2,14,4,8,3,4,1,0,0,3,39,0
31644,47,6,46,9,4,2,1,0,4,1,0,0,44,39,0
31645,31,4,13755,10,7,2,10,0,4,1,0,39,45,39,1
31646,35,4,879,15,1,2,4,0,4,1,0,0,34,39,1
31647,25,4,13117,15,1,0,3,3,4,1,0,0,34,39,0
31648,30,4,3537,1,13,0,3,1,4,0,0,0,39,39,0
31649,9,2,8026,12,5,4,10,1,4,0,0,0,34,2,0
31650,24,4,12113,4,9,2,1,0,4,1,0,0,34,26,0
31651,14,2,17452,15,1,2,11,0,4,1,19,0,51,39,1
31652,40,4,3090,11,15,0,8,1,4,1,0,0,31,39,0
31653,13,4,9765,11,15,4,7,1,4,1,0,0,45,6,0
31654,46,2,3906,11,15,2,1,5,4,0,0,0,28,39,1
31655,19,4,14376,15,1,2,14,0,4,1,0,0,34,39,0
31656,3,4,18195,15,1,4,4,1,4,0,0,0,34,39,0
31657,20,2,21425,15,1,3,1,4,2,0,0,0,34,39,0
31658,51,4,7965,12,5,4,10,1,4,0,64,0,34,39,0
31659,20,4,5625,8,2,0,7,1,4,0,0,0,23,39,0
31660,52,4,13794,11,15,2,12,0,4,1,0,0,1,39,0
31661,33,6,16561,0,12,0,12,1,4,0,0,0,45,39,0
31662,19,4,9343,9,4,0,10,4,2,0,0,51,34,39,0
31663,25,4,9069,11,15,0,1,4,4,1,0,0,34,39,0
31664,18,4,864,1,13,2,12,0,4,1,0,0,28,39,0
31665,4,4,14932,11,15,4,6,3,0,1,0,0,34,39,0
31666,30,4,21473,9,4,6,9,4,4,0,47,0,28,39,1
31667,4,4,2070,11,15,4,12,3,4,0,0,0,34,39,0
31668,53,2,20951,12,5,4,10,4,4,0,111,0,45,39,1
31669,11,4,13,11,15,4,7,3,4,1,0,0,39,39,0
31670,34,4,1951,9,4,0,4,1,4,1,0,76,45,39,1
31671,25,4,2179,11,15,2,13,0,4,1,0,0,34,39,1
31672,13,4,6517,8,2,0,1,1,4,0,0,0,31,39,0
31673,33,4,3543,10,7,0,10,2,4,1,1,0,45,39,1
31674,14,4,7068,9,4,4,13,1,4,1,0,0,39,39,0
31675,11,4,14797,11,15,2,14,0,4,1,0,0,56,39,0
31676,12,5,3037,7,3,4,10,2,2,0,0,0,34,39,0
31677,3,4,20154,15,1,4,1,3,4,0,0,0,34,39,0
31678,33,7,4590,9,4,2,4,0,4,1,0,0,34,2,1
31679,16,4,6924,9,4,2,4,0,4,1,0,0,34,39,1
31680,22,1,9793,11,15,2,1,0,4,1,0,0,45,39,0
31681,35,4,17080,6,11,0,3,4,4,0,0,0,34,5,0
31682,21,4,14372,11,15,2,3,0,4,1,0,0,34,39,1
31683,26,4,4117,9,4,2,4,0,4,1,107,0,34,39,1
31684,29,4,19632,15,1,0,12,1,4,1,0,0,45,39,0
31685,6,4,11920,9,4,4,12,1,2,1,0,0,6,39,0
31686,37,4,3118,12,5,2,4,0,1,1,0,0,39,39,1
31687,4,0,15315,15,1,4,0,1,4,0,0,0,37,39,0
31688,14,4,10722,11,15,2,1,0,0,1,0,0,34,39,1
31689,10,4,1364,6,11,2,3,0,4,1,0,0,25,39,0
31690,14,4,8906,11,15,0,1,1,4,0,0,0,34,11,0
31691,25,4,3209,15,1,4,8,3,4,0,0,0,34,39,0
31692,12,4,12181,9,4,2,13,0,4,1,0,0,28,39,1
31693,10,4,13849,9,4,4,12,3,4,0,0,0,34,39,0
31694,28,4,4714,9,4,0,1,4,4,0,87,0,28,39,1
31695,31,4,16599,11,15,2,3,0,4,1,0,0,34,39,0
31696,5,4,20228,11,15,4,1,3,4,0,0,0,34,39,0
31697,46,4,6184,0,12,5,7,1,2,1,0,0,34,39,0
31698,31,1,21242,9,4,0,4,1,4,1,0,0,39,39,0
31699,16,4,10240,8,2,4,8,1,4,1,0,0,34,5,0
31700,3,4,1506,15,1,4,4,3,4,1,0,0,34,39,0
31701,40,4,6740,0,12,2,3,0,4,1,0,0,37,39,0
31702,23,4,11897,11,15,2,4,0,4,1,0,0,34,39,1
31703,51,4,10967,9,4,6,12,1,4,1,0,0,28,39,1
31704,22,4,19861,15,1,2,14,0,4,1,0,0,37,39,0
31705,41,4,20023,11,15,2,4,0,4,1,0,0,39,39,0
31706,6,4,15217,15,1,4,4,1,4,1,0,0,34,39,0
31707,7,4,20836,11,15,4,14,4,4,0,0,0,34,26,0
31708,11,4,13541,15,1,4,4,1,4,0,0,0,28,39,0
31709,32,4,19026,15,1,0,1,1,4,0,0,0,25,39,0
31710,58,6,15301,11,15,2,5,0,4,1,70,0,34,39,0
31711,1,4,7450,1,13,4,6,3,4,1,0,0,9,39,0
31712,28,4,3173,11,15,2,12,0,4,1,0,0,45,39,1
31713,37,4,8568,9,4,2,14,0,4,1,0,0,34,39,0
31714,35,2,16656,10,7,2,4,0,4,1,0,0,34,39,1
31715,16,4,17719,12,5,2,10,0,4,1,0,0,26,39,1
31716,29,7,8098,9,4,2,4,0,4,1,110,0,34,39,1
31717,4,4,9277,15,1,4,1,1,4,1,50,0,39,39,0
31718,22,4,13948,9,4,2,4,0,4,1,0,0,39,39,0
31719,8,4,8561,11,15,4,12,3,4,0,0,0,23,39,0
31720,22,4,20973,8,2,2,8,0,4,1,0,0,34,39,0
31721,6,4,4910,5,10,4,8,3,4,1,0,0,28,39,0
31722,13,4,10219,11,15,2,3,0,4,1,0,0,34,39,0
31723,34,4,2806,5,10,5,7,1,2,0,0,0,23,39,0
31724,27,4,2379,15,1,4,1,1,2,0,0,0,34,39,0
31725,10,4,7825,15,1,2,4,0,4,1,0,0,34,39,0
31726,8,4,6807,1,13,2,13,0,4,1,0,0,34,39,0
31727,1,5,17484,1,13,4,5,3,4,1,0,0,23,39,0
31728,6,4,19999,15,1,4,8,1,4,0,0,0,23,39,0
31729,0,4,19298,1,13,4,1,3,4,0,0,0,12,39,0
31730,15,4,549,11,15,2,14,0,4,1,0,0,34,39,0
31731,16,4,7191,11,15,4,8,1,4,0,0,0,28,39,0
31732,46,4,7504,11,15,4,4,1,4,1,0,0,34,39,0
31733,16,4,11026,11,15,0,4,1,4,1,0,0,56,39,0
31734,29,2,15383,9,4,2,4,0,2,1,0,0,34,39,1
31735,23,4,1401,9,4,0,12,3,4,1,0,0,75,39,0
31736,56,0,2830,9,4,2,0,0,4,1,0,0,1,39,0
31737,6,4,2035,8,2,4,10,3,1,1,0,0,34,39,0
31738,41,4,5965,15,1,4,5,1,4,1,0,0,34,39,0
31739,6,4,16009,15,1,4,12,1,4,0,0,0,23,39,0
31740,36,7,20149,10,7,2,10,0,4,1,0,0,34,39,0
31741,9,6,10875,5,10,2,14,0,4,1,0,0,70,39,0
31742,5,4,4787,15,1,4,6,3,4,1,0,0,28,39,0
31743,36,2,20858,11,15,2,8,0,2,1,0,0,34,39,0
31744,59,4,2049,12,5,2,4,0,4,1,0,0,34,39,1
31745,33,4,9781,11,15,5,8,4,4,0,0,0,28,39,0
31746,33,4,732,15,1,0,7,1,2,0,0,0,34,39,0
31747,25,2,9042,15,1,2,11,0,4,1,0,0,67,39,1
31748,36,4,21408,9,4,4,8,1,4,1,0,0,34,2,0
31749,40,4,2311,11,15,2,4,0,4,1,0,0,34,39,0
31750,18,6,13322,11,15,4,8,2,4,0,0,0,23,39,0
31751,17,4,19746,11,15,5,8,1,2,1,0,0,34,39,0
31752,4,4,13789,11,15,4,4,3,4,0,0,0,34,39,0
31753,17,2,14914,6,11,4,8,3,4,1,0,0,34,39,0
31754,9,4,12239,11,15,4,1,1,4,1,0,0,56,39,0
31755,16,4,6242,2,14,0,3,1,4,1,0,62,36,39,0
31756,6,6,10298,7,3,4,3,1,4,1,0,0,23,39,0
31757,26,6,3685,0,12,2,3,0,4,1,0,0,56,0,0
31758,29,4,2042,12,5,6,10,1,4,0,0,0,38,39,0
31759,19,4,20982,9,4,4,10,3,4,1,0,0,45,39,0
31760,29,4,21482,8,2,0,1,1,4,0,0,0,34,39,0
31761,19,4,4365,15,1,0,1,4,4,0,0,0,34,39,0
31762,28,4,19120,9,4,4,4,1,4,0,0,0,36,39,0
31763,32,0,5714,6,11,0,0,1,4,1,0,0,34,39,0
31764,19,6,17937,11,15,2,3,0,4,1,0,0,28,26,0
31765,33,4,4982,11,15,6,8,4,4,0,0,0,34,39,0
31766,21,4,20793,7,3,0,1,4,4,0,0,0,34,39,0
31767,22,4,16783,11,15,2,12,0,4,1,0,38,40,39,1
31768,5,4,10783,11,15,4,6,3,4,1,0,0,34,39,0
31769,18,4,4165,11,15,0,6,4,2,0,0,0,29,39,0
31770,3,4,1260,11,15,4,3,1,4,1,0,0,34,39,0
31771,24,4,10169,9,4,2,10,0,4,1,0,38,34,39,1
31772,26,2,21274,9,4,2,10,5,4,0,0,0,20,39,0
31773,54,4,6905,9,4,4,3,1,4,1,9,0,39,39,1
31774,0,4,17062,0,12,4,8,3,4,1,0,0,1,2,0
31775,37,7,252,10,7,2,4,0,4,1,0,39,45,39,1
31776,32,4,6702,12,5,3,10,1,4,1,0,0,34,39,0
31777,34,4,13450,6,11,2,14,0,4,1,0,0,34,39,0
31778,29,1,10539,11,15,2,1,0,2,1,0,0,75,39,1
31779,38,4,12715,15,1,2,4,0,4,1,0,0,56,39,1
31780,20,4,11707,15,1,2,7,0,4,1,71,0,34,39,0
31781,11,4,309,9,4,4,4,3,4,0,0,6,34,0,0
31782,11,4,4410,11,15,0,6,4,4,0,0,0,29,39,0
31783,22,4,1264,15,1,2,7,0,4,1,0,0,34,39,0
31784,8,2,6561,9,4,4,10,3,4,1,0,0,34,39,0
31785,24,4,9305,8,2,2,12,0,4,1,0,0,34,39,1
31786,16,4,2159,15,1,4,1,1,4,1,0,0,29,39,0
31787,7,4,12905,4,9,4,5,2,2,1,0,0,34,26,0
31788,17,4,6946,11,15,5,8,1,4,0,0,0,28,0,0
31789,23,4,11611,15,1,2,3,0,4,1,0,0,38,39,1
31790,46,2,10164,9,4,2,14,0,4,1,0,0,34,5,0
31791,19,4,9567,9,4,2,12,0,4,1,0,39,39,39,1
31792,56,4,7005,8,2,6,10,1,4,1,46,0,56,39,1
31793,40,4,10654,5,10,6,7,4,2,0,0,0,34,39,0
31794,46,0,20678,9,4,2,0,0,4,1,0,55,39,39,0
31795,4,4,15282,4,9,4,6,1,4,1,0,0,34,26,0
31796,12,4,9576,11,15,2,7,0,4,1,0,0,34,39,0
31797,25,4,8189,11,15,2,7,0,4,1,0,0,34,39,1
31798,18,2,11010,15,1,0,1,3,4,0,0,0,31,39,0
31799,11,4,12554,9,4,2,10,0,4,1,0,0,45,39,0
31800,10,4,2611,11,15,4,3,1,4,1,0,0,34,39,0
31801,20,4,10025,11,15,2,7,0,4,1,71,0,45,39,0
31802,45,4,7267,9,4,2,10,0,4,1,0,0,45,39,1
31803,12,4,3732,7,3,2,13,5,4,0,0,0,34,39,0
31804,2,4,6981,1,13,4,6,3,4,1,0,0,16,39,0
31805,29,4,4319,15,1,4,6,1,4,1,0,0,34,39,0
31806,16,4,370,11,15,2,6,0,4,1,0,0,34,39,0
31807,24,4,18244,9,4,2,13,5,4,0,0,0,17,39,1
31808,19,4,9657,13,0,0,8,1,3,1,0,0,67,26,0
31809,30,4,5395,11,15,2,3,0,4,1,0,0,38,39,0
31810,22,4,16226,15,1,5,8,4,4,0,0,0,70,39,0
31811,21,6,1271,0,12,5,7,1,4,1,0,0,34,39,0
31812,9,6,9153,15,1,4,10,3,4,0,0,0,28,39,0
31813,8,4,7794,9,4,4,3,3,4,1,0,0,34,39,0
31814,1,4,19549,11,15,4,12,3,4,0,0,0,6,39,0
31815,21,4,15129,15,1,2,3,0,4,1,0,0,34,39,1
31816,38,4,20855,11,15,2,13,0,4,1,0,0,12,39,0
31817,37,4,4999,15,1,2,6,0,2,1,0,0,34,39,0
31818,22,4,21382,12,5,2,4,0,4,1,0,0,50,39,1
31819,8,4,4976,11,15,2,4,0,4,1,107,0,78,39,1
31820,14,4,967,6,11,4,12,1,4,1,0,0,37,39,1
31821,23,4,4957,11,15,4,1,1,4,0,0,0,66,39,0
31822,19,5,15001,15,1,2,12,0,4,1,19,0,56,39,1
31823,25,4,6453,11,15,2,14,0,4,1,0,0,34,39,0
31824,10,4,2736,15,1,4,4,1,4,1,0,0,39,39,0
31825,25,6,14758,9,4,2,12,0,4,1,0,0,42,39,0
31826,17,5,4215,15,1,4,12,1,4,1,0,0,70,39,0
31827,31,7,9012,9,4,2,4,0,2,1,0,0,34,39,1
31828,34,4,15259,11,15,2,1,0,4,1,0,0,34,39,0
31829,0,4,17311,1,13,4,6,3,4,1,0,0,23,39,0
31830,48,4,4163,11,15,6,8,4,4,0,0,0,8,39,0
31831,16,6,5669,14,6,2,10,0,4,1,0,38,34,39,1
31832,5,4,8061,11,15,4,1,4,4,0,0,0,34,39,0
31833,58,0,931,9,4,6,0,1,4,0,46,0,7,39,1
31834,5,4,9442,4,9,4,7,1,4,1,0,0,23,26,0
31835,16,4,20703,1,13,0,4,4,4,0,0,0,34,39,1
31836,13,4,17011,11,15,4,6,4,2,1,0,0,67,39,0
31837,26,1,9946,11,15,4,1,3,4,1,0,0,34,39,0
31838,30,4,18758,11,15,0,3,1,4,1,0,0,36,39,0
31839,28,4,14295,11,15,2,14,0,3,1,80,0,34,39,0
31840,16,0,17701,1,13,4,0,1,4,0,0,0,34,39,0
31841,14,2,7705,11,15,4,11,3,4,1,0,0,34,39,0
31842,10,4,10834,15,1,4,3,1,4,1,0,0,39,39,0
31843,7,4,18586,7,3,2,1,5,4,0,0,0,34,39,0
31844,7,4,14937,15,1,2,3,0,4,1,0,0,61,39,0
31845,46,2,4050,11,15,2,11,0,4,1,0,0,34,39,0
31846,26,2,8210,9,4,2,10,0,4,1,0,0,34,39,0
31847,11,4,6351,12,5,4,4,1,4,0,0,0,75,0,0
31848,3,2,16654,15,1,4,1,3,4,0,0,0,1,39,0
31849,49,4,16081,11,15,2,8,0,2,1,0,0,33,39,0
31850,26,4,10061,9,4,2,4,0,4,1,19,0,45,39,1
31851,11,4,2768,9,4,2,4,0,4,1,0,0,39,39,0
31852,11,4,5223,5,10,2,6,0,3,1,0,55,34,33,0
31853,46,4,1114,15,1,2,11,0,4,1,0,0,34,39,0
31854,29,4,19768,11,15,0,12,2,4,0,0,0,34,39,0
31855,9,4,3349,7,3,2,10,5,4,0,0,0,70,39,0
31856,16,6,10730,11,15,2,3,0,4,1,0,0,34,39,0
31857,13,4,1518,11,15,2,12,5,1,0,0,13,28,0,0
31858,10,4,13818,11,15,4,14,3,4,1,0,0,34,39,0
31859,33,5,1,9,4,6,12,4,4,1,0,0,61,39,1
31860,40,4,2842,0,12,2,7,0,2,1,0,0,42,39,0
31861,33,4,1072,9,4,2,12,0,4,1,0,0,34,39,0
31862,6,4,12280,7,3,4,1,1,4,1,0,0,3,39,0
31863,32,2,185,6,11,6,6,4,4,1,0,59,34,39,1
31864,22,4,20005,11,15,5,7,4,4,0,0,0,16,39,0
31865,39,4,2878,3,8,2,3,0,4,1,0,0,34,39,0
31866,41,4,1689,11,15,2,4,0,4,1,0,0,45,39,1
31867,26,4,15257,11,15,2,7,0,2,1,83,0,34,39,1
31868,7,4,4275,1,13,2,7,0,4,1,0,0,56,39,0
31869,10,4,13412,9,4,2,12,0,4,1,0,0,17,0,0
31870,45,4,3006,11,15,2,4,0,4,1,0,0,3,39,0
31871,33,4,2641,11,15,2,14,0,4,1,0,0,34,39,1
31872,3,0,5459,15,1,4,0,3,4,0,0,0,12,39,0
31873,2,6,8256,15,1,4,8,3,4,0,0,0,34,26,0
31874,22,4,15974,15,1,2,12,5,4,0,0,0,39,39,1
