Person ID,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
7398415,0,0,5,1,2,2,1,2,1,1,1,2,3,4,6,-9,2
7399083,0,0,2,1,1,6,2,2,1,4,1,2,8,8,8,-9,4
7398413,0,0,5,1,2,4,3,2,1,2,1,2,1,4,11,3,2
7400029,0,0,2,1,2,5,2,2,1,2,1,2,1,4,3,3,2
7399285,0,0,2,1,2,2,1,2,1,1,1,2,1,7,4,2,4
7398693,0,0,1,1,1,7,4,2,1,2,1,2,5,7,4,-9,4
7398657,0,0,2,1,2,6,2,2,1,2,1,2,7,8,2,-9,3
7400049,0,0,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7400088,0,0,2,1,1,5,2,2,1,1,1,1,1,1,11,3,1
7398424,0,0,2,1,2,7,2,2,1,3,1,2,5,9,10,-9,2
7398688,0,0,5,1,2,4,4,2,1,1,1,9,1,3,12,1,2
7399107,0,0,1,1,1,3,1,2,1,3,1,2,8,-9,-9,-9,4
7399557,0,0,2,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7399310,0,0,3,1,2,5,5,2,1,2,1,2,7,3,9,-9,4
7398681,0,0,5,1,2,1,1,2,1,2,1,2,-9,-9,-9,-9,-9
7399133,0,0,4,1,1,5,1,2,1,1,1,1,1,9,3,3,4
7399304,0,0,2,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7398389,0,0,2,1,2,3,2,2,1,1,1,2,1,6,11,3,3
7398390,0,0,1,1,1,4,1,2,1,2,1,2,1,7,4,4,4
7399116,0,0,2,1,2,6,2,2,1,1,1,2,1,9,2,2,4
7398418,0,0,5,1,2,2,1,2,1,2,1,1,3,9,5,-9,4
7399076,0,0,2,1,2,4,2,2,1,2,1,2,1,4,12,2,2
7399069,0,0,2,1,2,6,2,2,1,2,1,2,5,4,4,-9,2
7398385,0,0,2,1,2,2,1,2,1,1,1,2,1,9,5,1,4
7399093,0,0,5,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7398689,0,0,2,1,1,3,1,2,1,2,1,2,2,8,6,2,4
7398663,0,0,2,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7398664,0,0,2,1,1,7,2,2,1,2,1,2,5,5,2,-9,3
7399563,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7398670,0,0,2,1,1,3,2,2,2,2,1,2,2,5,3,3,3
7398411,0,0,3,1,1,3,1,2,1,3,1,1,1,9,4,3,4
7398409,0,0,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7398408,0,0,2,1,2,5,2,2,1,3,1,1,7,7,4,-9,3
7399085,0,0,2,1,2,3,2,2,1,2,1,2,1,4,8,2,2
7399086,0,0,3,1,2,4,1,2,1,1,1,2,1,2,7,2,1
7398690,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399140,0,0,2,1,1,5,2,2,1,2,1,2,1,3,2,3,2
7398327,0,0,3,1,1,4,1,2,1,1,1,2,1,8,2,3,4
7399064,0,0,-9,2,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7399138,0,0,2,1,1,8,2,2,1,3,1,2,5,5,8,-9,4
7399090,0,0,2,1,2,2,1,1,1,2,1,1,6,-9,-9,-9,2
7399094,0,0,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7399080,0,0,3,1,2,3,1,2,1,2,1,1,1,2,10,3,1
7398404,0,0,1,1,2,6,1,2,1,1,1,2,1,4,2,1,2
7399092,0,0,2,1,2,2,1,2,1,1,1,1,1,6,8,3,3
7398673,0,0,5,1,2,4,4,2,1,1,1,1,1,4,3,2,2
7399292,0,0,2,1,2,5,2,2,1,2,1,2,1,4,10,2,2
7399070,0,0,3,1,1,4,1,2,1,2,1,2,1,3,3,3,2
7399125,0,0,2,1,1,4,2,2,1,2,1,2,1,9,6,3,3
7399537,0,0,2,1,2,8,2,2,1,2,1,2,5,9,10,-9,3
7399081,0,0,2,1,1,4,2,2,1,3,1,2,1,7,4,3,3
7399097,0,0,2,1,1,3,2,2,1,2,1,8,1,3,9,3,2
7399135,0,0,2,1,2,3,1,2,1,1,1,2,1,6,8,3,3
7399136,0,0,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7399117,0,0,1,1,1,6,5,2,1,4,1,2,8,5,2,-9,3
7399110,0,0,2,1,2,3,1,2,1,2,1,2,1,3,9,3,2
7398405,0,0,2,1,2,3,2,2,1,1,1,1,1,9,12,2,4
7399074,0,0,1,1,1,6,1,2,1,2,1,1,1,2,2,3,1
7399121,0,0,2,1,2,7,2,2,1,4,1,2,5,8,2,-9,3
7399108,0,0,1,1,2,5,4,2,1,4,1,1,8,6,11,-9,4
7398659,0,0,5,1,1,2,1,2,1,1,1,2,1,6,8,3,3
7398398,0,0,4,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399575,0,0,1,1,2,8,5,2,1,3,1,1,5,4,6,-9,2
7399586,0,0,2,1,2,5,2,2,1,1,1,2,1,4,7,3,2
7399606,0,0,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7398716,0,0,5,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7399913,0,0,2,1,1,7,2,2,1,2,1,2,2,2,10,1,1
7399494,0,0,3,1,1,3,1,2,1,2,1,1,1,9,8,3,4
7399209,0,0,2,1,2,7,2,2,1,1,1,2,5,7,4,-9,3
7399727,0,0,1,1,2,8,5,2,1,3,1,2,5,-9,-9,-9,4
7399598,0,0,2,1,2,5,2,2,1,2,1,2,1,6,10,3,3
7400099,0,0,2,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7399566,0,0,1,1,1,6,4,2,1,2,1,2,2,5,3,3,3
7399568,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399311,0,0,2,1,1,6,2,2,1,1,1,2,5,8,2,-9,4
7399095,0,0,3,1,2,2,1,2,1,1,1,2,1,6,11,2,4
7399087,0,0,2,1,2,5,2,2,1,1,1,2,1,4,9,3,2
7399589,0,0,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7398381,0,0,2,1,2,4,2,2,1,3,1,2,1,9,5,2,4
7399810,0,0,2,1,1,2,1,2,1,1,1,1,1,3,7,3,1
7399123,0,0,5,1,2,5,4,2,1,3,1,1,1,7,5,2,4
7399573,0,0,4,1,1,6,4,2,1,4,1,2,8,5,3,-9,4
7399551,0,0,4,1,1,8,5,2,1,3,1,2,5,3,10,-9,2
7399282,0,0,1,1,1,8,5,2,1,3,1,1,5,1,2,-9,1
7398686,0,0,2,1,1,6,2,2,1,2,1,2,1,4,3,3,2
7398660,0,0,5,1,1,6,4,2,1,3,1,2,8,3,8,-9,2
7399289,0,0,2,1,1,7,2,2,1,1,1,2,5,5,3,-9,3
7399075,0,0,2,1,2,5,2,2,1,2,1,2,2,6,12,2,3
7399126,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7398834,0,0,3,1,2,2,4,2,1,1,1,8,1,3,8,3,2
7399613,0,0,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399642,0,0,1,1,1,8,5,2,1,2,1,2,5,9,8,-9,4
7398816,0,0,2,1,1,8,2,2,1,3,1,2,5,1,4,-9,2
7399299,0,0,2,1,1,2,1,2,1,2,1,9,9,4,3,-9,3
7399259,0,0,5,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7399290,0,0,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7399637,0,0,2,1,1,5,2,2,1,2,1,2,1,8,2,3,4
7399541,0,0,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7399111,0,0,1,1,2,7,4,2,1,4,1,2,5,3,9,-9,2
7399782,0,0,2,1,1,5,2,2,1,4,1,1,1,3,10,3,2
7399636,0,0,1,1,2,3,2,2,1,1,1,1,1,4,6,1,2
7399539,0,0,5,1,1,2,1,1,1,1,1,1,6,-9,-9,-9,2
7399570,0,0,1,1,1,5,1,2,1,3,1,2,1,5,8,3,3
7399571,0,0,1,1,1,6,5,2,1,3,1,2,8,4,6,-9,2
7399542,0,0,3,1,1,2,1,2,1,1,1,2,1,5,3,3,3
7399309,0,0,2,1,1,8,2,2,1,2,1,2,5,5,2,-9,3
7399545,0,0,2,1,2,2,1,2,1,3,1,2,3,-9,-9,-9,4
7399635,0,0,5,1,1,2,1,1,1,2,1,1,6,-9,-9,-9,2
7399308,0,0,5,1,2,5,1,2,1,2,1,2,1,4,10,3,2
7399411,0,0,1,1,1,7,5,2,1,3,1,2,5,8,6,-9,3
7399167,0,0,5,1,2,1,1,1,1,2,1,9,-9,-9,-9,-9,-9
7399616,0,0,1,1,2,6,5,2,1,2,1,2,1,6,11,3,4
7399550,0,0,2,1,1,4,2,2,1,2,1,2,1,3,4,3,2
7399536,0,0,2,1,1,7,2,2,1,3,1,2,5,5,8,-9,4
7399294,0,0,1,1,1,8,5,2,1,2,1,2,5,5,2,-9,3
7399639,0,0,3,1,1,4,1,2,1,2,1,2,1,2,10,3,1
7398612,0,0,1,1,2,4,1,2,1,3,1,2,1,1,4,4,1
7398671,0,0,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7399301,0,0,3,1,1,5,1,2,1,3,1,2,2,5,3,4,3
7399645,0,0,2,1,1,6,2,2,1,2,1,2,5,6,10,-9,4
7399646,0,0,2,1,2,4,2,2,1,1,1,2,1,4,11,2,2
7399581,0,0,3,1,1,3,1,2,1,2,1,1,1,3,4,4,2
7399295,0,0,2,1,1,7,2,2,1,2,1,2,1,3,12,2,2
7398957,0,0,2,1,2,3,2,2,1,2,1,2,1,2,10,2,1
7400115,0,0,2,1,1,3,2,2,1,1,1,2,1,8,2,3,3
7399590,0,0,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7399134,0,0,2,1,1,6,2,2,1,4,1,2,8,5,3,-9,3
7399591,0,0,2,1,2,5,2,2,1,2,1,9,1,4,2,3,2
7399339,0,0,2,1,1,5,2,2,1,2,1,2,1,4,8,3,2
7399151,0,0,2,1,2,7,2,2,1,1,1,2,5,9,8,-9,4
7399492,0,0,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7399187,0,0,2,1,2,6,2,2,1,3,1,2,1,4,10,2,2
7398744,0,0,2,1,1,7,2,2,1,2,1,2,5,5,8,-9,3
7399189,0,0,3,1,1,4,4,2,1,4,1,1,8,8,4,-9,3
7399375,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399496,0,0,2,1,2,6,2,2,1,3,1,9,1,9,11,2,4
7399202,0,0,3,1,2,8,4,2,1,2,1,2,5,2,11,-9,2
7399148,0,0,3,1,1,5,4,2,1,1,1,1,2,5,3,3,3
7398566,0,0,2,1,2,4,2,2,1,2,1,2,1,6,11,1,3
7399371,0,0,3,1,2,3,1,2,1,2,1,2,1,7,4,2,4
7399502,0,0,1,1,2,6,4,2,1,4,1,2,1,9,10,3,4
7399198,0,0,1,1,1,5,4,2,1,5,1,1,1,9,8,4,4
7399491,0,0,2,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7399163,0,0,1,1,2,8,4,2,1,4,1,2,5,9,8,-9,4
7400134,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7398640,0,0,2,1,1,4,2,2,1,2,1,2,1,1,2,4,2
7399192,0,0,5,1,1,3,1,2,1,2,1,1,1,6,11,3,3
7399165,0,0,2,1,2,5,2,2,1,3,1,2,3,4,2,-9,2
7400138,0,0,3,1,1,5,2,2,1,1,1,2,1,2,11,3,1
7399362,0,0,5,1,1,3,1,2,1,2,1,2,3,5,4,-9,4
7399161,0,0,1,1,1,6,1,2,1,2,1,2,1,9,8,4,3
7399365,0,0,2,1,2,4,2,2,1,1,1,2,1,4,10,2,2
7399176,0,0,3,1,1,1,1,2,1,2,1,1,-9,-9,-9,-9,-9
7399795,0,0,1,1,2,7,4,2,1,3,1,2,5,6,12,-9,4
7399197,0,0,2,1,1,3,1,2,1,2,1,2,9,5,4,-9,4
7399995,0,0,2,1,2,6,2,2,1,1,1,2,1,4,11,2,2
7399333,0,0,2,1,2,6,2,2,1,2,1,2,1,9,12,2,4
7399424,0,0,2,1,1,1,1,1,1,1,1,9,-9,-9,-9,-9,-9
7398567,0,0,2,1,2,6,2,2,1,1,1,2,5,2,11,-9,1
7398844,0,0,2,1,1,4,2,2,1,3,1,2,1,5,3,3,3
7398719,0,0,5,1,2,4,1,2,1,2,1,1,1,7,4,2,4
7398851,0,0,2,1,2,6,2,2,1,3,1,2,5,9,8,-9,4
7398734,0,0,2,1,2,7,2,2,1,2,1,2,5,2,10,-9,1
7398520,0,0,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7398814,0,0,5,1,2,3,1,2,1,2,1,9,1,4,11,3,2
7398796,0,0,2,1,2,3,2,2,1,2,1,2,7,3,8,-9,3
7398564,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7398813,0,0,1,1,1,7,5,2,1,1,1,2,2,2,2,2,1
7400056,0,0,2,1,1,4,2,2,2,2,3,6,1,2,10,3,1
7399434,0,0,2,1,2,5,2,2,1,1,1,2,1,4,2,3,2
7398593,0,0,2,1,1,2,1,2,1,1,1,2,1,2,3,3,1
7398726,0,0,1,1,2,4,1,2,1,2,1,1,1,3,10,3,2
7399058,0,0,2,1,1,4,2,2,1,1,1,2,1,9,6,3,4
7399658,0,0,2,1,2,2,1,1,1,1,3,7,6,6,12,-9,2
7398890,0,0,2,1,1,2,1,1,1,3,1,2,6,-9,-9,-9,2
7398803,0,0,3,1,2,1,1,1,1,1,1,9,-9,-9,-9,-9,-9
7398554,0,0,2,1,2,2,1,1,1,2,1,1,6,-9,-9,-9,2
7398721,0,0,2,1,1,1,1,1,1,1,3,4,-9,-9,-9,-9,-9
7400058,0,0,2,1,1,7,2,2,1,3,1,1,5,3,2,-9,2
7399062,0,0,2,1,2,3,1,2,1,1,1,2,1,1,4,3,2
7399061,0,0,3,1,2,5,4,2,1,4,1,2,8,7,4,-9,3
7399704,0,0,2,1,2,1,1,1,1,2,3,6,-9,-9,-9,-9,-9
7398862,0,0,2,1,2,6,2,2,1,2,1,1,7,9,5,-9,3
7398706,0,0,5,1,2,6,4,2,1,1,1,2,3,4,2,-9,4
7398705,0,0,2,1,2,5,2,2,1,1,1,2,7,7,4,-9,2
7399464,0,0,2,1,2,5,2,2,1,2,1,2,1,4,11,2,2
7398808,0,0,2,1,2,5,2,2,1,1,1,2,1,2,10,3,1
7399429,0,0,1,1,2,4,1,2,1,2,1,2,1,9,8,2,4
7399011,0,0,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399397,0,0,2,1,2,1,1,1,1,1,3,6,-9,-9,-9,-9,-9
7398498,0,0,6,1,2,6,1,2,1,2,1,9,1,4,9,3,2
7400026,0,0,3,1,2,3,1,2,1,1,1,2,1,9,5,2,4
7398497,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399398,0,0,3,1,1,3,2,2,2,2,3,6,2,8,6,2,4
7399973,0,0,5,1,2,6,4,2,1,4,1,2,5,9,11,-9,4
7399698,0,0,2,1,2,3,1,2,1,1,1,2,1,1,4,3,2
7398798,0,0,2,1,2,6,2,2,1,2,1,2,7,7,4,-9,2
7398736,0,0,5,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7399409,0,0,2,1,1,6,2,2,1,3,1,2,1,7,4,2,4
7398826,0,0,2,1,1,5,2,2,1,1,1,2,1,8,6,4,3
7398739,0,0,2,1,1,5,2,2,1,2,1,2,1,5,2,3,3
7398698,0,0,2,1,1,2,1,2,1,2,1,2,1,8,5,2,4
7398804,0,0,2,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7400028,0,0,2,1,2,7,2,2,1,2,1,2,5,8,2,-9,3
7398578,0,0,2,1,2,4,2,2,1,2,1,2,2,9,10,2,4
7398552,0,0,1,1,1,8,5,2,1,3,1,2,5,4,4,-9,2
7398711,0,0,2,1,1,7,2,2,1,4,1,2,5,9,2,-9,4
7398892,0,0,2,1,1,5,2,2,1,1,1,2,1,9,4,3,4
7399013,0,0,2,1,2,2,1,2,1,1,1,2,1,7,4,2,4
7399063,0,0,3,1,1,5,1,2,1,1,1,2,2,5,3,3,3
7398988,0,0,3,1,2,3,1,1,1,1,1,2,6,7,4,-9,2
7398891,0,0,2,1,2,8,2,2,1,3,1,2,5,7,4,-9,4
7399341,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7398539,0,0,2,1,2,8,2,2,1,5,1,2,5,4,2,-9,1
7398802,0,0,1,1,1,6,4,2,1,4,1,1,1,3,2,3,2
7398560,0,0,3,1,1,3,1,2,1,1,1,1,1,3,9,3,2
7398845,0,0,2,1,2,4,2,2,2,3,1,2,1,1,4,3,2
7400019,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7398275,0,0,2,1,2,5,2,2,1,2,1,2,1,4,11,3,2
7399020,0,0,2,1,2,5,2,2,1,2,1,2,1,6,11,3,4
7399018,0,0,5,1,2,2,1,1,1,2,1,2,6,-9,-9,-9,2
7398833,0,0,2,1,1,3,2,2,1,2,1,1,1,9,3,3,4
7398738,0,0,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7399997,0,0,2,1,2,5,2,2,1,2,1,1,1,4,10,3,2
7399617,0,0,2,1,1,3,1,2,1,3,1,1,8,-9,-9,-9,1
7399155,0,0,2,1,2,4,2,2,1,1,1,1,1,7,4,2,4
7399195,0,0,5,1,2,5,4,2,1,2,1,2,1,6,11,3,4
7399519,0,0,3,1,2,4,1,2,1,2,1,1,1,5,5,1,4
7399358,0,0,2,1,1,5,2,2,1,1,1,2,2,2,3,1,1
7399368,0,0,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399363,0,0,1,1,2,4,4,2,1,2,1,2,1,7,4,1,4
7399351,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399199,0,0,2,1,1,5,2,2,1,1,1,2,3,8,2,-9,4
7398753,0,0,5,1,2,3,1,2,1,2,1,2,1,6,11,3,3
7398754,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399353,0,0,3,1,1,5,4,2,1,2,1,1,1,3,9,4,2
7399205,0,0,3,1,1,2,1,2,1,1,1,1,1,8,6,3,4
7399188,0,0,2,1,2,1,1,2,1,2,1,2,-9,-9,-9,-9,-9
7399153,0,0,2,1,2,2,1,1,1,1,1,2,4,7,4,2,2
7399493,0,0,2,1,1,3,1,2,1,1,1,2,1,7,4,3,4
7399186,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399166,0,0,3,1,2,6,5,2,1,3,1,2,5,-9,-9,-9,4
7398751,0,0,3,1,2,3,1,2,1,1,1,2,1,3,11,3,2
7399207,0,0,2,1,1,5,2,2,1,3,1,2,1,9,2,3,4
7399204,0,0,3,1,2,5,4,2,1,1,1,2,1,6,11,4,3
7398750,0,0,3,1,2,4,4,2,1,1,1,2,1,7,4,2,4
7398771,0,0,1,1,2,7,2,2,1,2,1,2,5,9,10,-9,4
7399149,0,0,2,1,1,5,2,2,1,1,1,1,1,8,6,3,3
7400136,0,0,3,1,2,2,1,2,1,1,1,2,1,4,7,3,2
7398749,0,0,2,1,1,3,2,2,1,2,1,1,1,2,11,3,2
7399184,0,0,2,1,1,2,1,2,1,1,1,2,2,5,4,1,3
7399342,0,0,5,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7400000,0,0,6,1,2,4,4,2,1,1,1,1,2,9,8,3,4
7399168,0,0,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399201,0,0,2,1,1,4,2,2,1,3,1,2,8,5,8,-9,4
7400001,0,0,3,1,1,3,2,2,1,1,1,2,1,2,3,3,1
7399191,0,0,3,1,1,3,1,2,1,1,1,2,2,9,12,3,4
7399994,0,0,2,1,2,5,2,2,1,1,1,2,1,7,8,2,4
7398352,0,0,3,1,1,7,2,2,1,4,1,2,7,8,8,-9,4
7399770,0,0,2,1,2,5,2,2,1,2,1,2,1,2,11,4,2
7399361,0,0,3,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7399196,0,0,1,1,1,7,4,2,1,4,1,2,5,9,2,-9,4
7399524,0,0,2,1,2,7,2,2,1,2,1,2,5,5,4,-9,3
7399780,0,0,2,1,2,4,2,2,1,1,1,2,7,2,11,-9,1
7398746,0,0,2,1,1,4,2,2,1,2,1,1,1,5,2,3,3
7399525,0,0,5,1,2,2,1,2,1,1,1,1,1,6,11,3,4
7399522,0,0,3,1,2,4,1,2,1,2,1,2,1,9,11,2,4
7399521,0,0,3,1,1,2,1,1,1,1,1,1,6,-9,-9,-9,2
7399499,0,0,5,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7399272,0,0,4,1,1,5,4,2,1,3,1,2,8,5,2,-9,3
7399226,0,0,2,1,2,6,2,2,1,1,1,1,2,6,11,2,4
7398324,0,0,5,1,1,1,1,1,1,1,1,9,-9,-9,-9,-9,-9
7399790,0,0,2,1,1,7,2,2,1,2,1,2,1,7,4,2,4
7399313,0,0,3,1,2,2,1,2,1,1,1,2,8,-9,-9,-9,4
7399725,0,0,1,1,2,5,1,2,1,4,1,2,8,-9,-9,-9,4
7399695,0,0,2,1,2,6,2,2,1,5,1,2,8,9,10,-9,3
7400002,0,0,3,1,1,6,4,2,1,2,1,2,1,9,4,2,4
7399328,0,0,1,1,1,8,5,2,1,3,1,1,5,1,4,-9,2
7399344,0,0,1,1,1,6,3,2,1,3,1,2,5,5,8,-9,3
7399254,0,0,3,1,1,2,1,1,1,2,1,1,6,-9,-9,-9,2
7399055,0,0,2,1,2,5,2,2,1,1,1,2,7,1,4,-9,1
7399788,0,0,2,1,2,5,2,2,1,2,1,2,5,4,2,-9,1
7399352,0,0,2,1,1,2,1,2,1,1,1,1,1,6,12,3,2
7399800,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399769,0,0,2,1,1,2,1,2,1,1,1,2,8,-9,-9,-9,1
7400137,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399306,0,0,5,1,2,2,1,2,1,1,1,2,1,2,11,3,2
7400143,0,0,2,1,2,5,2,2,1,1,1,2,1,1,5,3,1
7398334,0,0,5,1,1,5,1,2,1,2,1,2,9,8,6,-9,4
7399231,0,0,3,1,2,4,1,2,1,1,1,2,1,3,11,3,2
7399227,0,0,5,1,1,5,1,2,1,2,1,2,1,8,8,3,3
7399787,0,0,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7399217,0,0,2,1,2,7,2,2,1,3,1,2,1,7,4,1,4
7399523,0,0,1,1,1,4,1,2,1,2,1,1,3,9,2,-9,4
7399783,0,0,2,1,1,2,1,1,1,1,1,2,4,9,5,1,2
7399528,0,0,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7399374,0,0,2,1,1,8,2,2,1,3,1,2,5,9,2,-9,4
7399489,0,0,2,1,2,5,2,2,1,4,1,2,8,9,12,-9,2
7399773,0,0,2,1,2,4,2,2,1,2,1,2,1,6,10,2,4
7399806,0,0,5,1,2,3,3,2,1,2,1,2,7,9,5,-9,4
7399235,0,0,3,1,2,4,1,2,1,1,1,2,1,6,10,3,3
7399054,0,0,1,1,1,2,1,2,1,1,3,2,1,3,11,2,2
7399784,0,0,5,1,2,5,5,2,1,1,1,9,1,9,6,1,4
7400010,0,0,2,1,2,3,2,2,2,1,3,7,2,5,5,2,4
7399772,0,0,2,1,1,5,2,2,1,1,1,2,1,1,11,3,1
7399357,0,0,2,1,2,3,2,2,1,1,1,2,1,2,11,3,1
7399354,0,0,2,1,1,5,2,2,1,1,1,1,1,2,10,3,1
7399156,0,0,2,1,1,2,1,1,1,2,1,1,6,-9,-9,-9,2
7398363,0,0,2,1,2,4,2,2,1,2,1,2,7,6,12,-9,3
7399324,0,0,2,1,2,7,2,2,1,3,1,2,5,9,8,-9,4
7399336,0,0,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7399461,0,0,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7399733,0,0,2,1,1,3,2,2,1,2,1,1,1,7,3,2,4
7399319,0,0,3,1,2,2,1,2,1,2,1,2,3,-9,-9,-9,4
7400011,0,0,2,1,2,6,2,2,1,1,1,9,2,1,4,4,2
7398358,0,0,3,1,2,3,1,2,1,1,1,1,1,2,9,3,1
7398361,0,0,1,1,1,4,1,2,1,2,1,9,1,8,2,3,4
7398347,0,0,1,1,1,8,5,2,1,3,1,9,5,5,3,-9,4
7399785,0,0,2,1,2,2,1,1,1,1,1,2,4,7,4,1,2
7399624,0,0,3,1,2,5,4,2,1,2,1,2,1,9,6,3,3
7399262,0,0,3,1,2,2,1,2,1,1,1,1,7,-9,-9,-9,4
7399243,0,0,3,1,1,3,1,2,1,1,1,1,1,8,2,3,3
7399793,0,0,2,1,1,6,2,2,1,1,1,1,5,1,2,-9,2
7399327,0,0,2,1,1,2,1,2,1,2,1,1,3,9,3,-9,1
7398302,0,0,3,1,1,3,1,2,1,1,1,2,1,8,2,2,4
7398348,0,0,1,1,2,6,4,2,1,2,1,9,3,1,4,-9,2
7398323,0,0,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7399331,0,0,2,1,2,5,2,2,1,1,1,2,1,6,11,2,3
7399717,0,0,1,1,2,2,1,1,1,1,1,2,6,7,4,-9,2
7399504,0,0,3,1,2,3,1,2,1,1,1,1,1,7,7,2,2
7399412,0,0,2,1,2,7,2,2,1,3,1,9,1,9,4,3,3
7399395,0,0,-9,2,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7399427,0,0,5,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7399256,0,0,2,1,1,1,1,1,1,1,3,6,-9,-9,-9,-9,-9
7399685,0,0,5,1,2,3,1,2,1,1,3,6,1,3,9,3,2
7399692,0,0,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7399266,0,0,2,1,1,6,2,2,1,3,1,2,1,8,6,3,4
7399512,0,0,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7399714,0,0,4,1,1,3,1,2,1,2,1,2,7,8,2,-9,4
7400141,0,0,2,1,1,8,2,2,1,2,1,2,5,1,12,-9,2
7398337,0,0,6,1,1,7,4,2,1,3,1,2,5,9,2,-9,1
7399423,0,0,5,1,2,2,1,1,1,1,1,1,6,-9,-9,-9,2
7399439,0,0,2,1,2,5,2,2,2,2,1,2,1,1,5,4,1
7399320,0,0,2,1,1,5,2,2,1,1,1,2,1,3,4,3,2
7399453,0,0,1,1,1,3,1,2,1,1,1,2,1,7,2,3,2
7399634,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7398732,0,0,3,1,2,3,1,2,1,1,1,2,1,3,9,3,2
7399230,0,0,2,1,2,6,2,2,1,3,1,2,5,9,9,-9,2
7399263,0,0,5,1,2,4,3,2,1,1,1,2,1,9,5,2,4
7399322,0,0,2,1,1,6,2,2,1,2,1,2,1,8,3,2,4
7398350,0,0,2,1,1,6,2,2,1,5,1,2,1,5,2,3,3
7399228,0,0,5,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
